Date,Time,TimeDiff,TimeDiff2,Longitude (X),Latitude (Y),Speed,SpeedDiff,Operatorname,Acceleration,Operator,CGI,Cellname,Node,CellID,LAC,NetworkTech,NetworkMode,Level,Qual (RSRQ),SNR,CQI,LTERSSI,ARFCN,DL_bitrate,UL_bitrate,PSC,Altitude,Z,Accuracy,Location,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,TESTDOWNLINK,TESTUPLINK,TESTDOWNLINKMAX,TESTUPLINKMAX,Test_Status,DataConnection_Type,DataConnection_Info,Layer,Filemark,IMEI,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,IMSI,MSISDN,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION_NAME,VERSION_CODE,DEVICE,BAND,BANDWIDTH,FREQUENCY (MHZ),SecondCell_NODE,SecondCell_CELLID,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,CSI_RSRP,CSI_RSRQ,CSI_SNR,NetworkTypeNum,CA,SecondCell_PSC,SecondCell_ARFCN,SecondCell_BAND,Site_BEARING,R1,R2,R3,R4,NTech1,NCellName1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NDistance1,NBearing1,NTech2,NCellName2,NCellid2,NLAC2,NCell2,NARFCN2,NRxLev2,NQual2,NDistance2,NBearing2,NTech3,NCellName3,NCellid3,NLAC3,NCell3,NARFCN3,NRxLev3,NQual3,NDistance3,NBearing3,NTech4,NCellName4,NCellid4,NLAC4,NCell4,NARFCN4,NRxLev4,NQual4,NDistance4,NBearing4,NTech5,NCellName5,NCellid5,NLAC5,NCell5,NARFCN5,NRxLev5,NQual5,NDistance5,NBearing5,NTech6,NCellName6,NCellid6,NLAC6,NCell6,NARFCN6,NRxLev6,NQual6,NDistance6,NBearing6,NTech7,NCellName7,NCellid7,NLAC7,NCell7,NARFCN7,NRxLev7,NQual7,NDistance7,NBearing7
13/07/2022,18:23:20,03,3,-0.24113202,51.75345094,4,1,EE,0.333333333,23430,2.34301E+14,27196-4,27196,4,10761,4G,LTE,-104,-10,8.2,-,-75,1815,0,0,452,5,1.4,14,G,D,,,,,,,,,,,M,13,1,,,21,0,192.0.0.4,2,,,,,20,4,6A3C,2A09,6962180,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,277,,,,,4G,12279-10,12279-10,,298,1815,-106,-9,45,281,4G,,,,403,1815,-113,-19,,,4G,,,,404,1815,-113,-19,,,4G,,,,299,1815,-114,-20,,,4G,,,,208,1815,-114,-20,,,4G,,,,297,1815,-115,-20,,,4G,,,,489,1815,-117,-20,,
13/07/2022,18:23:27,07,7,-0.2410272,51.7535055,0,-4,EE,-0.571428571,23430,2.34301E+14,27196-4,27196,4,10761,4G,LTE,-103,-10,6.6,-,-74,1815,1,1,452,4,1.4,17,N,D,,,,,,,,,,,M,13,1,,,29,0,192.0.0.4,3,,,,,28,4,6A3C,2A09,6962180,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,263,,,,,4G,12279-10,12279-10,,298,1815,-108,-8,51,288,4G,,,,451,1815,-111,-16,,,4G,,,,299,1815,-116,-18,,,4G,,,,489,1815,-118,-20,,,4G,,,,184,1815,-118,-18,,,4G,,,,404,1815,-119,-20,,,,,,,,,,,,
13/07/2022,18:23:33,06,6,-0.24098297,51.75347275,3,3,EE,0.5,23430,2.34301E+14,27196-4,27196,4,10761,4G,LTE,-103,-11,4.8,-,-72,1815,0,0,452,4,1.4,13,G,I,,,,,,,,,,,M,13,1,,,31,0,192.0.0.4,2,,,,,33,4,6A3C,2A09,6962180,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,270,,,,,4G,12279-10,12279-10,,298,1815,-103,-10,55,278,4G,,,,299,1815,-112,-18,,,4G,,,,489,1815,-116,-20,,,4G,,,,184,1815,-117,-18,,,4G,,,,297,1815,-119,-20,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:23:40,07,7,-0.24082481,51.75346749,4,1,EE,0.142857143,23430,2.34301E+14,27196-4,27196,4,10761,4G,LTE,-102,-10,2.6,-,-74,1815,0,0,452,5,1.4,14,G,I,,,,,,,,,,,M,13,1,,,42,0,192.0.0.4,3,,,,,40,4,6A3C,2A09,6962180,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,271,,,,,4G,12279-10,12279-10,,298,1815,-104,-10,67,276,4G,,,,403,1815,-109,-16,,,4G,,,,299,1815,-112,-18,,,4G,,,,451,1815,-112,-18,,,4G,,,,184,1815,-112,-17,,,4G,,,,489,1815,-118,-20,,,,,,,,,,,,
13/07/2022,18:23:47,07,7,-0.2406764,51.7535598,0,-4,EE,-0.571428571,23430,2.34301E+14,27196-4,27196,4,10761,4G,LTE,-98,-9,3.6,-,-72,1815,0,2,452,4,1.4,53,N,D,,,,,,,,,,,M,13,1,,,53,0,192.0.0.4,3,,,,,47,4,6A3C,2A09,6962180,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:23:48,01,1,-0.24068972,51.75343051,4,4,EE,4,23430,2.34301E+14,27196-4,27196,4,10761,4G,LTE,-100,-8,5.8,-,-74,1815,0,0,452,5,1.4,13,G,I,,,,,,,,,,,M,13,1,,,52,0,192.0.0.4,3,,,,,48,4,6A3C,2A09,6962180,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,276,,,,,4G,12279-10,12279-10,,298,1815,-108,-11,78,268,4G,,,,451,1815,-111,-17,,,4G,,,,299,1815,-115,-19,,,4G,,,,403,1815,-116,-20,,,4G,,,,450,1815,-116,-20,,,4G,,,,489,1815,-117,-20,,,4G,,,,184,1815,-117,-19,,
13/07/2022,18:23:54,06,6,-0.24061882,51.75335044,2,-2,EE,-0.333333333,23430,2.34301E+14,27196-4,27196,4,10761,4G,LTE,-99,-10,7,-,-72,1815,0,0,452,4,1.4,13,G,I,,,,,,,,,,,M,13,1,,,58,0,192.0.0.4,2,,,,,54,4,6A3C,2A09,6962180,25.8,499,samsung:SM-G975U:PPR1.180610.011,L3,20MHZ,1800,,,,,,,,,13,FALSE,,,,284,,,,,4G,12279-10,12279-10,,298,1815,-105,-14,83,282,4G,,,,299,1815,-111,-19,,,4G,,,,450,1815,-111,-19,,,4G,,,,297,1815,-113,-20,,,4G,,,,489,1815,-115,-20,,,4G,,,,184,1815,-116,-19,,,,,,,,,,,,
13/07/2022,18:23:59,05,5,-0.24053332,51.75331105,1,-1,EE,-0.2,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-103,-8,7.2,-,-75,3350,0,0,452,5,1.4,14,G,I,,,,,,,,,,,M,13,1,,,295,0,192.0.0.4,,CELL_RESELECTION_4G4G,234-30-10761-27196-4-1815-452:234-30-10761-27196-7-3350-452,,,59,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,205,,,,,4G,27196-4,27196-4,,452,1815,-97,-11,65,286,4G,,,,450,1815,-103,-18,,,4G,12279-10,12279-10,,298,3350,-104,-7,91,286,4G,,,,299,1815,-104,-18,,,4G,,,,489,1815,-108,-20,,,4G,12279-10,12279-10,,298,3179,-108,-9,91,286,4G,12279-10,12279-10,,298,1815,-110,-19,91,286
13/07/2022,18:24:07,08,8,-0.2402644,51.7532913,0,-1,EE,-0.125,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-102,-9,6.4,-,-74,3350,0,0,452,5,1.4,29,N,I,,,,,,,,,,,M,13,1,,,302,0,192.0.0.4,,,,,,8,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,209,,,,,4G,27196-4,27196-4,,452,1815,-97,-11,67,286,4G,,,,450,1815,-103,-18,,,4G,12279-10,12279-10,,298,3350,-104,-11,93,285,4G,,,,299,1815,-104,-18,,,4G,,,,489,1815,-108,-20,,,4G,12279-10,12279-10,,298,3179,-108,-9,93,285,4G,,,,241,3350,-110,-17,,
13/07/2022,18:24:08,01,1,-0.24046969,51.75331809,3,3,EE,3,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-102,-9,5.6,-,-75,3350,0,0,452,5,1.4,13,G,I,,,,,,,,,,,M,13,1,,,298,0,192.0.0.4,,,,,,9,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,206,,,,,4G,27196-4,27196-4,,452,1815,-97,-11,83,284,4G,,,,450,1815,-103,-18,,,4G,12279-10,12279-10,,298,3350,-104,-11,109,284,4G,,,,299,1815,-104,-18,,,4G,,,,489,1815,-108,-20,,,4G,12279-10,12279-10,,298,3179,-108,-9,109,284,4G,,,,241,3350,-110,-17,,
13/07/2022,18:24:17,09,9,-0.2403455,51.75331129,4,1,EE,0.111111111,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-104,-8,4,-,-74,3350,7,7,452,6,1.4,12,G,D,,,,,,,,,,,M,13,1,,,298,0,192.0.0.4,3,,,,,18,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,206,,,,,4G,12279-10,12279-10,,298,3350,-108,-11,103,284,4G,,,,457,3350,-115,-17,,,4G,,,,447,3350,-116,-19,,,4G,,,,271,3350,-116,-20,,,4G,,,,164,3350,-118,-19,,,4G,,,,225,3350,-120,-14,,,4G,,,,394,3350,-121,-18,,
13/07/2022,18:24:18,01,1,-0.24031438,51.75331189,6,2,EE,2,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-104,-8,4,-,-74,3350,0,0,452,5,1.4,12,G,I,,,,,,,,,,,M,13,1,,,302,0,192.0.0.4,3,,,,,19,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,208,,,,,4G,12279-10,12279-10,,298,3350,-108,-11,103,284,4G,,,,457,3350,-115,-17,,,4G,,,,447,3350,-116,-19,,,4G,,,,271,3350,-116,-20,,,4G,,,,164,3350,-118,-19,,,4G,,,,225,3350,-120,-14,,,4G,,,,394,3350,-121,-18,,
13/07/2022,18:24:25,07,7,-0.24014369,51.75332567,4,-2,EE,-0.285714286,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-108,-10,4.8,-,-76,3350,0,0,452,6,1.4,14,G,I,,,,,,,,,,,M,13,1,,,309,0,192.0.0.4,1,,,,,26,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,210,,,,,4G,,,,457,3350,-112,-13,,,4G,,,,225,3350,-113,-12,,,4G,12279-10,12279-10,,298,3350,-114,-15,114,282,4G,,,,339,3350,-118,-19,,,4G,,,,447,3350,-119,-19,,,4G,,,,241,3350,-120,-20,,,4G,,,,271,3350,-122,-20,,
13/07/2022,18:24:27,02,2,-0.2400268,51.7533794,0,-4,EE,-2,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-110,-10,6,-,-78,3350,34,16,452,6,1.4,35,N,D,,,,,,,,,,,M,13,1,,,318,0,192.0.0.4,1,,,,,28,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,211,,,,,4G,12279-10,12279-10,,298,3350,-111,-10,119,281,4G,,,,457,3350,-114,-13,,,4G,,,,271,3350,-118,-16,,,4G,,,,241,3350,-119,-19,,,4G,,,,225,3350,-119,-13,,,4G,,,,339,3350,-120,-20,,,4G,,,,447,3350,-123,-19,,
13/07/2022,18:24:28,01,1,-0.2400268,51.7533794,0,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-110,-10,6,-,-78,3350,0,0,452,7,1.4,35,N,D,,,,,,,,,,,M,13,1,,,318,0,192.0.0.4,1,,,,,29,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,211,,,,,4G,12279-10,12279-10,,298,3350,-111,-10,124,278,4G,,,,457,3350,-114,-13,,,4G,,,,271,3350,-118,-16,,,4G,,,,241,3350,-119,-19,,,4G,,,,225,3350,-119,-13,,,4G,,,,339,3350,-120,-20,,,4G,,,,447,3350,-123,-19,,
13/07/2022,18:24:38,10,10,-0.24001575,51.75326635,4,4,EE,0.4,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-112,-11,3.4,-,-78,3350,56,20,452,7,1.4,14,G,D,,,,,,,,,,,M,13,1,,,308,0,192.0.0.4,2,,,,,39,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,212,,,,,4G,,,,457,3350,-116,-12,,,4G,12279-10,12279-10,,298,3350,-117,-13,125,283,4G,,,,334,3350,-118,-17,,,4G,,,,241,3350,-120,-17,,,4G,,,,164,3350,-123,-19,,,4G,,,,447,3350,-124,-20,,,4G,,,,225,3350,-129,-18,,
13/07/2022,18:24:42,04,4,-0.23998467,51.75323696,3,-1,EE,-0.25,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-111,-11,2.6,-,-77,3350,0,0,452,8,1.4,15,G,I,,,,,,,,,,,M,13,1,,,308,0,192.0.0.4,2,,,,,43,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,212,,,,,4G,,,,457,3350,-113,-13,,,4G,12279-10,12279-10,,298,3350,-114,-14,130,285,4G,,,,164,3350,-117,-18,,,4G,,,,334,3350,-118,-20,,,4G,,,,495,3350,-119,-20,,,4G,,,,241,3350,-120,-20,,,4G,,,,225,3350,-120,-16,,
13/07/2022,18:24:45,03,3,-0.23992163,51.75317952,3,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-110,-11,2.6,-,-77,3350,0,0,452,8,1.4,19,G,I,,,,,,,,,,,M,13,1,,,303,0,192.0.0.4,2,,,,,46,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,214,,,,,4G,12279-10,12279-10,,298,3350,-111,-8,134,286,4G,,,,457,3350,-114,-14,,,4G,,,,164,3350,-117,-18,,,4G,,,,225,3350,-118,-17,,,4G,,,,271,3350,-119,-17,,,4G,,,,334,3350,-120,-19,,,4G,,,,447,3350,-122,-20,,
13/07/2022,18:24:48,03,3,-0.2397571,51.7534991,0,-3,EE,-1,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-110,-12,2.6,-,-77,3350,0,0,452,8,1.4,38,N,I,,,,,,,,,,,M,13,1,,,339,0,192.0.0.4,2,,,,,49,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,212,,,,,4G,12279-10,12279-10,,298,3350,-111,-9,138,288,4G,,,,457,3350,-114,-14,,,4G,,,,164,3350,-115,-15,,,4G,,,,271,3350,-118,-18,,,4G,,,,225,3350,-119,-17,,,4G,,,,334,3350,-120,-20,,,4G,,,,447,3350,-121,-20,,
13/07/2022,18:24:53,05,5,-0.2397847,51.75315938,3,3,EE,0.6,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-108,-9,1,-,-76,3350,0,0,452,8,1.4,39,G,I,,,,,,,,,,,M,13,1,,,307,0,192.0.0.4,,HANDOVER_DATA_4G4G,234-30-10761-12279-7-3350-298:234-30-10761-27196-7-3350-452,,,2,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,216,,,,,4G,12279-7,12279-7,,298,3350,-112,-12,1,313,4G,,,,457,3350,-115,-15,,,4G,,,,225,3350,-118,-15,,,4G,,,,271,3350,-119,-19,,,4G,,,,164,3350,-121,-18,,,4G,,,,447,3350,-121,-20,,,4G,,,,138,3350,-122,-20,,
13/07/2022,18:24:55,02,2,-0.23982401,51.75310813,4,1,EE,0.5,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-109,-10,1.4,-,-77,3350,8,9,452,9,1.4,21,G,D,,,,,,,,,,,M,13,1,,,300,0,192.0.0.4,3,,,,,3,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,216,,,,,4G,12279-7,12279-7,,298,3350,-107,-10,4,2,4G,,,,457,3350,-112,-13,,,4G,,,,334,3350,-117,-14,,,4G,,,,271,3350,-117,-18,,,4G,,,,225,3350,-118,-16,,,4G,,,,164,3350,-119,-20,,,4G,,,,447,3350,-120,-20,,
13/07/2022,18:25:00,05,5,-0.23982643,51.75306401,4,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-110,-11,1.4,-,-77,3350,0,0,452,9,1.4,14,G,I,,,,,,,,,,,M,13,1,,,300,0,192.0.0.4,3,,,,,8,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,216,,,,,4G,,,,457,3350,-111,-12,,,4G,12279-7,12279-7,,298,3350,-112,-13,10,9,4G,,,,334,3350,-116,-18,,,4G,,,,271,3350,-116,-17,,,4G,,,,225,3350,-117,-16,,,4G,,,,164,3350,-118,-19,,,4G,,,,447,3350,-120,-20,,
13/07/2022,18:25:05,05,5,-0.23988953,51.75302726,2,-2,EE,-0.4,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-112,-13,3.4,-,-78,3350,0,0,452,9,1.4,13,G,I,,,,,,,,,,,M,13,1,,,291,0,192.0.0.4,2,,,,,13,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:25:08,03,3,-0.2394114,51.7533702,0,-2,EE,-0.666666667,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-110,-10,2.8,-,-78,3350,0,0,452,9,1.4,44,N,I,,,,,,,,,,,M,13,1,,,341,0,192.0.0.4,2,,,,,16,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,217,,,,,4G,12279-7,12279-7,,298,3179,-114,-11,21,22,4G,,,,225,3179,-114,-13,,,4G,12279-7,12279-7,,298,3350,-116,-11,21,22,4G,,,,225,3350,-116,-13,,,4G,,,,457,3350,-117,-11,,,4G,,,,457,3179,-120,-18,,,4G,,,,447,3350,-121,-20,,
13/07/2022,18:25:13,05,5,-0.23991242,51.75293474,3,3,EE,0.6,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-109,-12,2.6,-,-77,3350,0,0,452,9,1.4,12,G,I,,,,,,,,,,,M,13,1,,,281,0,192.0.0.4,3,,,,,20,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2022,18:25:17,04,4,-0.23994631,51.75291063,4,1,EE,0.25,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-110,-12,2,-,-82,3350,0,0,452,9,1.4,13,G,I,,,,,,,,,,,M,13,1,,,278,0,192.0.0.4,,CELL_RESELECTION_4G4G,234-30-10761-12279-7-3350-298:234-30-10761-27196-7-3350-452,,,2,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,217,,,,,4G,,,,457,3350,-112,-14,,,4G,12279-7,12279-7,,298,3350,-114,-16,30,18,4G,,,,225,3350,-115,-14,,,4G,,,,334,3350,-118,-20,,,4G,,,,271,3350,-118,-19,,,4G,,,,394,3350,-120,-19,,,4G,,,,164,3350,-121,-20,,
13/07/2022,18:25:27,10,10,-0.23998065,51.75284622,4,0,EE,0,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-111,-10,1,-,-78,3350,0,0,452,9,1.4,14,G,I,,,,,,,,,,,M,13,1,,,271,0,192.0.0.4,0,,,,,10,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,217,,,,,4G,,,,225,3350,-114,-11,,,4G,12279-7,12279-7,,298,3350,-115,-14,35,22,4G,,,,457,3350,-116,-14,,,4G,,,,334,3350,-118,-16,,,4G,,,,164,3350,-119,-18,,,4G,,,,271,3350,-120,-19,,,4G,,,,394,3350,-123,-20,,
13/07/2022,18:25:28,01,1,-0.2393237,51.7530645,0,-4,EE,-4,23430,2.34301E+14,27196-7,27196,7,10761,4G,LTE,-109,-10,1,-,-78,3350,0,0,452,9,1.4,56,N,I,,,,,,,,,,,M,13,1,,,318,0,192.0.0.4,0,,,,,12,7,6A3C,2A09,6962183,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,221,,,,,4G,,,,457,3350,-113,-14,,,4G,12279-7,12279-7,,298,3350,-115,-14,39,16,4G,,,,334,3350,-117,-17,,,4G,,,,271,3350,-117,-18,,,4G,,,,225,3350,-118,-15,,,4G,,,,164,3350,-121,-20,,,4G,,,,449,3350,-122,-20,,
13/07/2022,18:25:47,19,19,-0.23997745,51.75279198,0,0,EE,0,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-109,-10,5.2,-,-78,3179,2,6,452,9,1.4,20,G,D,,,,,,,,,,,M,13,1,,,150,0,192.0.0.4,,HANDOVER_DATA_4G4G,234-30-10761-27196-4-1815-452:234-30-10761-27196-10-3179-452,,,18,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,304,,,,,4G,,,,457,3179,-115,-14,,,4G,12279-7,12279-7,,298,3179,-116,-13,43,15,4G,,,,334,3179,-117,-17,,,4G,,,,271,3179,-119,-18,,,4G,,,,164,3179,-120,-19,,,4G,,,,225,3179,-121,-16,,,4G,,,,394,3179,-121,-20,,
13/07/2022,18:25:48,01,1,-0.2399845,51.7524082,0,0,EE,0,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-109,-10,5.2,-,-78,3179,55,14,452,9,1.4,19,N,D,,,,,,,,,,,M,13,1,,,177,0,192.0.0.4,3,,,,,2,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,316,,,,,4G,,,,457,3179,-115,-14,,,4G,12279-7,12279-7,,298,3179,-116,-13,46,16,4G,,,,334,3179,-117,-17,,,4G,,,,271,3179,-119,-18,,,4G,,,,164,3179,-120,-19,,,4G,,,,225,3179,-121,-16,,,4G,,,,394,3179,-121,-20,,
13/07/2022,18:25:49,01,1,-0.23997279,51.75250989,9,9,EE,9,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-109,-10,5.2,-,-78,3179,55,14,452,9,1.4,14,G,D,,,,,,,,,,,M,13,1,,,170,0,192.0.0.4,3,,,,,2,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,313,,,,,4G,,,,457,3179,-115,-14,,,4G,12279-7,12279-7,,298,3179,-116,-13,46,16,4G,,,,334,3179,-117,-17,,,4G,,,,271,3179,-119,-18,,,4G,,,,164,3179,-120,-19,,,4G,,,,225,3179,-121,-16,,,4G,,,,394,3179,-121,-20,,
13/07/2022,18:25:57,08,8,-0.2400001,51.75242139,4,-5,EE,-0.625,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-108,-8,2.6,-,-77,3179,13,26,452,9,1.4,15,G,D,,,,,,,,,,,M,13,1,,,175,0,192.0.0.4,2,,,,,10,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,316,,,,,4G,,,,457,3179,-109,-11,,,4G,,,,334,3179,-114,-16,,,4G,,,,225,3179,-115,-12,,,4G,12279-7,12279-7,,298,3179,-115,-14,83,9,4G,,,,271,3179,-117,-19,,,4G,,,,449,3179,-121,-20,,,4G,,,,164,3179,-126,-20,,
13/07/2022,18:26:06,09,9,-0.23991418,51.75231739,8,4,EE,0.444444444,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-105,-9,3,-,-75,3179,0,0,452,9,1.4,12,G,I,,,,,,,,,,,M,13,1,,,188,0,192.0.0.4,2,,,,,19,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,317,,,,,4G,,,,457,3179,-109,-11,,,4G,12279-7,12279-7,,298,3179,-113,-13,91,4,4G,,,,225,3179,-117,-17,,,4G,,,,334,3179,-118,-18,,,4G,,,,271,3179,-118,-17,,,4G,,,,339,3179,-120,-20,,,4G,,,,447,3179,-122,-20,,
13/07/2022,18:26:16,10,10,-0.23991573,51.75221369,5,-3,EE,-0.3,23430,2.34301E+14,27196-10,27196,10,10761,4G,LTE,-111,-10,3.2,-,-75,3179,0,0,452,9,1.4,15,G,I,,,,,,,,,,,M,13,1,,,196,0,192.0.0.4,3,,,,,29,A,6A3C,2A09,6962186,25.8,499,samsung:SM-G975U:PPR1.180610.011,L7,20MHZ,2600,,,,,,,,,13,FALSE,,,,319,,,,,4G,,,,457,3179,-113,-14,,,4G,12279-7,12279-7,,298,3179,-117,-12,104,4,4G,,,,449,3179,-118,-19,,,4G,,,,334,3179,-119,-20,,,4G,,,,225,3179,-119,-19,,,4G,,,,164,3179,-120,-20,,,4G,,,,447,3179,-122,-20,,
